asset_id,male,female,unknownUsers,percentMale,percentFemale,near_even,total_interactions
4042887,2,0,3,100%,0%,0,5
4042889,0,0,1,NaN%,NaN%,0,1
4042890,1,0,4,100%,0%,0,5
4042891,0,1,1,0%,100%,0,2
4042892,0,0,3,NaN%,NaN%,0,3
4042893,2,0,4,100%,0%,0,6
4042894,1,1,3,50%,50%,1,5
4042897,0,0,6,NaN%,NaN%,0,6
4043100,1,3,0,25%,75%,0,4
4043893,5,5,15,50%,50%,1,25
4043895,1,2,4,33%,67%,0,7
4043897,0,1,1,0%,100%,0,2
4043899,2,0,1,100%,0%,0,3
4044078,2,0,6,100%,0%,0,8
4044130,2,7,13,22%,78%,0,22
4044172,0,1,0,0%,100%,0,1
4044194,3,2,7,60%,40%,0,12
4044195,2,1,5,67%,33%,0,8
4044196,0,3,3,0%,100%,0,6
4044197,0,3,7,0%,100%,0,10
4044199,1,1,5,50%,50%,1,7
4044200,1,0,0,100%,0%,0,1
4044201,4,0,4,100%,0%,0,8
4044202,1,1,4,50%,50%,1,6
4044203,1,0,4,100%,0%,0,5
4044204,0,0,4,NaN%,NaN%,0,4
4044205,1,0,3,100%,0%,0,4
4044206,0,2,3,0%,100%,0,5
4044207,2,1,2,67%,33%,0,5
4044208,0,3,2,0%,100%,0,5
4044209,0,0,1,NaN%,NaN%,0,1
4044210,0,0,2,NaN%,NaN%,0,2
4044211,0,0,2,NaN%,NaN%,0,2
4044212,2,1,1,67%,33%,0,4
4044213,0,1,3,0%,100%,0,4
4044214,1,0,5,100%,0%,0,6
4044215,2,0,2,100%,0%,0,4
4044216,2,0,3,100%,0%,0,5
4044218,0,0,2,NaN%,NaN%,0,2
4044219,0,1,2,0%,100%,0,3
4044220,0,0,3,NaN%,NaN%,0,3
4044221,1,2,0,33%,67%,0,3
4044223,1,0,2,100%,0%,0,3
4044224,0,0,2,NaN%,NaN%,0,2
4044225,0,2,0,0%,100%,0,2
4044226,1,0,2,100%,0%,0,3
4044227,1,2,2,33%,67%,0,5
4044228,2,0,1,100%,0%,0,3
4044229,0,0,1,NaN%,NaN%,0,1
4044231,0,0,2,NaN%,NaN%,0,2
4044232,1,0,4,100%,0%,0,5
4044233,0,0,1,NaN%,NaN%,0,1
4044235,0,1,3,0%,100%,0,4
4044236,1,0,3,100%,0%,0,4
4044264,0,0,1,NaN%,NaN%,0,1
4044567,5,1,15,83%,17%,0,21
4044568,3,1,7,75%,25%,0,11
4044569,1,3,14,25%,75%,0,18
4044570,3,4,5,43%,57%,0,12
4044571,2,0,6,100%,0%,0,8
4044572,0,2,10,0%,100%,0,12
4044573,0,3,7,0%,100%,0,10
4044574,2,4,4,33%,67%,0,10
4044575,0,4,5,0%,100%,0,9
4044576,1,0,7,100%,0%,0,8
4044577,1,1,4,50%,50%,1,6
4044578,1,1,1,50%,50%,1,3
4044579,2,0,3,100%,0%,0,5
4044580,2,2,4,50%,50%,1,8
4044581,4,0,3,100%,0%,0,7
4044582,2,1,4,67%,33%,0,7
4044583,4,2,3,67%,33%,0,9
4044584,2,3,4,40%,60%,0,9
4044585,1,1,2,50%,50%,1,4
4044587,3,3,9,50%,50%,1,15
4044588,3,0,4,100%,0%,0,7
4044589,3,3,8,50%,50%,1,14
4044591,3,0,3,100%,0%,0,6
4044592,2,1,3,67%,33%,0,6
4044593,2,3,3,40%,60%,0,8
4044594,1,2,2,33%,67%,0,5
4044595,1,3,4,25%,75%,0,8
4044596,4,0,8,100%,0%,0,12
4044597,2,3,3,40%,60%,0,8
4044598,1,1,7,50%,50%,1,9
4044599,2,2,3,50%,50%,1,7
4044601,1,1,2,50%,50%,1,4
4044602,0,5,3,0%,100%,0,8
4044603,1,3,4,25%,75%,0,8
4044604,4,0,4,100%,0%,0,8
4044605,1,1,2,50%,50%,1,4
4044606,1,3,2,25%,75%,0,6
4044607,1,3,6,25%,75%,0,10
4044608,2,3,5,40%,60%,0,10
4044609,0,1,2,0%,100%,0,3
4044610,3,1,7,75%,25%,0,11
4044611,0,1,4,0%,100%,0,5
4044612,1,1,4,50%,50%,1,6
4044613,3,3,2,50%,50%,1,8
4044615,1,0,2,100%,0%,0,3
4044616,1,2,3,33%,67%,0,6
4044617,2,1,0,67%,33%,0,3
4044618,3,5,3,38%,63%,0,11
4044619,0,1,0,0%,100%,0,1
4044620,1,0,6,100%,0%,0,7
4044621,0,3,3,0%,100%,0,6
4044622,2,0,2,100%,0%,0,4
4044623,0,1,3,0%,100%,0,4
4044624,1,2,3,33%,67%,0,6
4044625,0,1,4,0%,100%,0,5
4044626,0,3,3,0%,100%,0,6
4044627,3,2,8,60%,40%,0,13
4044628,1,2,6,33%,67%,0,9
4044629,1,1,4,50%,50%,1,6
4044630,0,0,1,NaN%,NaN%,0,1
4044631,0,3,5,0%,100%,0,8
4044632,1,1,3,50%,50%,1,5
4044633,1,2,3,33%,67%,0,6
4044634,3,1,5,75%,25%,0,9
4044635,1,2,5,33%,67%,0,8
4044636,2,1,5,67%,33%,0,8
4044637,0,1,9,0%,100%,0,10
4044638,1,2,6,33%,67%,0,9
4044639,0,1,2,0%,100%,0,3
4044640,1,1,3,50%,50%,1,5
4044641,0,1,2,0%,100%,0,3
4044642,1,1,2,50%,50%,1,4
4044643,4,1,5,80%,20%,0,10
4044644,1,0,3,100%,0%,0,4
4044645,0,2,4,0%,100%,0,6
4044647,5,1,4,83%,17%,0,10
4044648,2,2,7,50%,50%,1,11
4044649,0,0,2,NaN%,NaN%,0,2
4044650,2,4,6,33%,67%,0,12
4044651,1,2,3,33%,67%,0,6
4044656,5,6,12,45%,55%,1,23
4044657,1,1,4,50%,50%,1,6
4044658,2,0,8,100%,0%,0,10
4044659,2,1,3,67%,33%,0,6
4044660,0,3,3,0%,100%,0,6
4044661,1,2,9,33%,67%,0,12
4044662,3,2,3,60%,40%,0,8
4044663,1,4,11,20%,80%,0,16
4044664,3,0,2,100%,0%,0,5
4044665,3,1,1,75%,25%,0,5
4044666,2,2,5,50%,50%,1,9
4044667,1,2,7,33%,67%,0,10
4044668,3,0,6,100%,0%,0,9
4044669,0,0,8,NaN%,NaN%,0,8
4044670,5,3,2,63%,38%,0,10
4044671,1,2,5,33%,67%,0,8
4044672,1,3,4,25%,75%,0,8
4044673,4,3,7,57%,43%,0,14
4044674,0,1,7,0%,100%,0,8
4044676,1,1,3,50%,50%,1,5
4044677,1,0,6,100%,0%,0,7
4044679,1,0,6,100%,0%,0,7
4044680,3,2,6,60%,40%,0,11
4044681,2,4,8,33%,67%,0,14
4044682,2,0,4,100%,0%,0,6
4044683,1,1,6,50%,50%,1,8
4044684,1,0,4,100%,0%,0,5
4044685,2,1,3,67%,33%,0,6
4044686,2,0,1,100%,0%,0,3
4044687,2,1,3,67%,33%,0,6
4044688,4,0,8,100%,0%,0,12
4044689,1,0,7,100%,0%,0,8
4044690,2,2,5,50%,50%,1,9
4044691,1,0,0,100%,0%,0,1
4044692,3,1,5,75%,25%,0,9
4044693,0,1,5,0%,100%,0,6
4044694,1,1,2,50%,50%,1,4
4044695,1,0,7,100%,0%,0,8
4044696,4,0,4,100%,0%,0,8
4044697,1,2,4,33%,67%,0,7
4044698,0,1,7,0%,100%,0,8
4044699,0,1,6,0%,100%,0,7
4044700,0,2,3,0%,100%,0,5
4044701,0,0,3,NaN%,NaN%,0,3
4044702,2,3,5,40%,60%,0,10
4044703,1,2,6,33%,67%,0,9
4044704,2,0,4,100%,0%,0,6
4044705,4,1,2,80%,20%,0,7
4044706,1,2,8,33%,67%,0,11
4044707,2,3,9,40%,60%,0,14
4044708,1,0,7,100%,0%,0,8
4044709,2,3,1,40%,60%,0,6
4044710,1,2,5,33%,67%,0,8
4044711,2,0,5,100%,0%,0,7
4044712,3,0,6,100%,0%,0,9
4044713,2,1,5,67%,33%,0,8
4044714,1,1,5,50%,50%,1,7
4044715,1,2,2,33%,67%,0,5
4044717,0,4,6,0%,100%,0,10
4044718,1,2,6,33%,67%,0,9
4044719,1,0,2,100%,0%,0,3
4044720,0,3,5,0%,100%,0,8
4044721,2,5,4,29%,71%,0,11
4044722,0,0,2,NaN%,NaN%,0,2
4044723,0,1,5,0%,100%,0,6
4044724,0,1,4,0%,100%,0,5
4044725,1,1,4,50%,50%,1,6
4044726,3,2,2,60%,40%,0,7
4044727,4,0,4,100%,0%,0,8
4044728,0,2,1,0%,100%,0,3
4044729,0,3,6,0%,100%,0,9
4044730,0,1,3,0%,100%,0,4
4044731,2,3,6,40%,60%,0,11
4044732,2,1,2,67%,33%,0,5
4044733,3,2,4,60%,40%,0,9
4044734,1,0,4,100%,0%,0,5
4044735,2,2,9,50%,50%,1,13
4044736,1,0,5,100%,0%,0,6
4044737,1,1,3,50%,50%,1,5
4044738,0,0,8,NaN%,NaN%,0,8
4044739,0,2,7,0%,100%,0,9
4044740,1,2,5,33%,67%,0,8
4044741,0,3,3,0%,100%,0,6
4044742,1,2,5,33%,67%,0,8
4044743,2,1,2,67%,33%,0,5
4044744,0,0,6,NaN%,NaN%,0,6
4044745,5,1,3,83%,17%,0,9
4044746,1,1,2,50%,50%,1,4
4044747,2,0,7,100%,0%,0,9
4044748,0,1,5,0%,100%,0,6
4044749,1,1,3,50%,50%,1,5
4044750,2,1,4,67%,33%,0,7
4044751,0,1,2,0%,100%,0,3
4044752,1,0,6,100%,0%,0,7
4044753,4,3,5,57%,43%,0,12
4044754,2,1,6,67%,33%,0,9
4044755,0,1,7,0%,100%,0,8
4044756,1,1,2,50%,50%,1,4
4044757,3,1,7,75%,25%,0,11
4044758,1,2,5,33%,67%,0,8
4044759,1,2,8,33%,67%,0,11
4044760,2,2,5,50%,50%,1,9
4044761,3,0,8,100%,0%,0,11
4044762,1,0,2,100%,0%,0,3
4044763,3,1,10,75%,25%,0,14
4044764,0,2,3,0%,100%,0,5
4044765,0,4,2,0%,100%,0,6
4044766,1,0,3,100%,0%,0,4
4044786,4,9,22,31%,69%,0,35
4044787,10,10,16,50%,50%,1,36
4044788,3,10,26,23%,77%,0,39
4044789,7,3,26,70%,30%,0,36
4044790,7,3,26,70%,30%,0,36
4044791,7,10,23,41%,59%,0,40
4044792,4,4,20,50%,50%,1,28
4044793,4,10,18,29%,71%,0,32
4044794,6,3,22,67%,33%,0,31
4044795,3,6,24,33%,67%,0,33
4044796,4,4,21,50%,50%,1,29
4044797,6,8,33,43%,57%,0,47
4044798,5,9,28,36%,64%,0,42
4044799,6,8,18,43%,57%,0,32
4044864,2,6,6,25%,75%,0,14
4044865,4,3,7,57%,43%,0,14
4044866,0,1,8,0%,100%,0,9
4044867,1,1,6,50%,50%,1,8
4044868,0,0,1,NaN%,NaN%,0,1
4044869,3,1,6,75%,25%,0,10
4044870,2,3,4,40%,60%,0,9
4044871,2,1,10,67%,33%,0,13
4044872,3,0,7,100%,0%,0,10
4044873,1,2,3,33%,67%,0,6
4044874,0,0,8,NaN%,NaN%,0,8
4044875,0,5,5,0%,100%,0,10
4044876,2,2,9,50%,50%,1,13
4044877,3,3,4,50%,50%,1,10
4044878,4,3,4,57%,43%,0,11
4044879,1,3,7,25%,75%,0,11
4044880,1,2,6,33%,67%,0,9
4044881,2,4,8,33%,67%,0,14
4044882,0,4,7,0%,100%,0,11
4044896,4,8,21,33%,67%,0,33
4044902,10,9,23,53%,47%,1,42
4044903,9,6,30,60%,40%,0,45
4044904,3,6,31,33%,67%,0,40
4044905,10,5,20,67%,33%,0,35
4044906,4,9,23,31%,69%,0,36
4044907,5,5,26,50%,50%,1,36
4044908,5,6,23,45%,55%,1,34
4044909,2,5,20,29%,71%,0,27
4044910,6,3,16,67%,33%,0,25
4044911,4,6,21,40%,60%,0,31
4044912,6,2,20,75%,25%,0,28
4044913,4,11,11,27%,73%,0,26
4044914,7,12,16,37%,63%,0,35
4044915,4,3,13,57%,43%,0,20
4044916,6,4,13,60%,40%,0,23
4044917,1,6,12,14%,86%,0,19
4044918,2,2,12,50%,50%,1,16
4044919,3,0,14,100%,0%,0,17
4044920,3,6,6,33%,67%,0,15
4044921,1,2,13,33%,67%,0,16
4044922,5,0,15,100%,0%,0,20
4044923,2,5,13,29%,71%,0,20
4044924,4,4,14,50%,50%,1,22
4044925,5,5,14,50%,50%,1,24
4044927,3,5,13,38%,63%,0,21
4044928,5,4,17,56%,44%,0,26
4044929,3,4,10,43%,57%,0,17
4044930,4,2,8,67%,33%,0,14
4044931,3,4,11,43%,57%,0,18
4044932,1,4,17,20%,80%,0,22
4044933,1,6,14,14%,86%,0,21
4044934,0,7,14,0%,100%,0,21
4044935,5,3,11,63%,38%,0,19
4044936,1,4,10,20%,80%,0,15
4044937,5,10,22,33%,67%,0,37
4044938,3,5,18,38%,63%,0,26
4044939,5,7,10,42%,58%,0,22
4044940,2,2,9,50%,50%,1,13
4044941,3,7,15,30%,70%,0,25
4044942,4,4,13,50%,50%,1,21
4044943,0,2,13,0%,100%,0,15
4044944,1,6,10,14%,86%,0,17
4044946,4,4,14,50%,50%,1,22
4044947,2,3,5,40%,60%,0,10
4044948,2,3,10,40%,60%,0,15
4044949,0,4,10,0%,100%,0,14
4044951,3,4,9,43%,57%,0,16
4044952,5,2,18,71%,29%,0,25
4044953,5,3,15,63%,38%,0,23
4044954,2,9,10,18%,82%,0,21
4044955,1,3,14,25%,75%,0,18
4044956,2,4,18,33%,67%,0,24
4044957,5,4,11,56%,44%,0,20
4044958,5,5,11,50%,50%,1,21
4044959,3,3,8,50%,50%,1,14
4044960,7,4,10,64%,36%,0,21
4044961,4,2,16,67%,33%,0,22
4044962,3,7,11,30%,70%,0,21
4044963,4,4,14,50%,50%,1,22
4044964,4,5,13,44%,56%,0,22
4044965,21,27,94,44%,56%,0,142
4044966,5,4,10,56%,44%,0,19
4044967,4,5,11,44%,56%,0,20
4044968,3,9,15,25%,75%,0,27
4044969,2,3,14,40%,60%,0,19
4044970,5,4,14,56%,44%,0,23
4044971,5,6,14,45%,55%,1,25
4044972,3,5,13,38%,63%,0,21
4044973,0,5,15,0%,100%,0,20
4044974,2,1,10,67%,33%,0,13
4044976,5,3,10,63%,38%,0,18
4044977,1,6,12,14%,86%,0,19
4044978,6,4,15,60%,40%,0,25
4044979,2,3,10,40%,60%,0,15
4044980,11,6,13,65%,35%,0,30
4044981,3,6,12,33%,67%,0,21
4044982,4,3,23,57%,43%,0,30
4044983,3,3,12,50%,50%,1,18
4044984,1,2,10,33%,67%,0,13
4044985,4,2,18,67%,33%,0,24
4044986,2,7,9,22%,78%,0,18
4044987,2,3,11,40%,60%,0,16
4044988,2,5,9,29%,71%,0,16
4044989,2,3,19,40%,60%,0,24
4044990,2,5,9,29%,71%,0,16
4044991,4,2,13,67%,33%,0,19
4044992,2,4,14,33%,67%,0,20
4044994,2,2,17,50%,50%,1,21
4044995,2,4,4,33%,67%,0,10
4044996,1,3,14,25%,75%,0,18
4044997,3,5,7,38%,63%,0,15
4044999,6,4,9,60%,40%,0,19
4045000,5,2,14,71%,29%,0,21
4045001,2,1,13,67%,33%,0,16
4045002,7,4,14,64%,36%,0,25
4045003,2,4,13,33%,67%,0,19
4045004,4,4,9,50%,50%,1,17
4045005,3,1,15,75%,25%,0,19
4045006,4,3,15,57%,43%,0,22
4045007,2,3,20,40%,60%,0,25
4045008,4,1,7,80%,20%,0,12
4045009,4,3,15,57%,43%,0,22
4045010,6,2,24,75%,25%,0,32
4045011,4,4,13,50%,50%,1,21
4045012,2,5,14,29%,71%,0,21
4045079,2,3,9,40%,60%,0,14
4045080,0,2,0,0%,100%,0,2
4045081,0,0,2,NaN%,NaN%,0,2
4045083,0,0,1,NaN%,NaN%,0,1
4045090,0,1,0,0%,100%,0,1
4045099,0,0,1,NaN%,NaN%,0,1
4045101,0,0,1,NaN%,NaN%,0,1
4045105,0,0,2,NaN%,NaN%,0,2
4045108,0,0,1,NaN%,NaN%,0,1
4045115,0,0,1,NaN%,NaN%,0,1
4045127,0,0,1,NaN%,NaN%,0,1
4045130,0,0,1,NaN%,NaN%,0,1
4045135,0,1,0,0%,100%,0,1
4045151,0,0,1,NaN%,NaN%,0,1
4045152,0,0,1,NaN%,NaN%,0,1
4045249,16,18,66,47%,53%,1,100
4045250,7,5,18,58%,42%,0,30
4045252,3,3,11,50%,50%,1,17
4045253,2,3,7,40%,60%,0,12
4045254,4,4,14,50%,50%,1,22
4045255,3,3,5,50%,50%,1,11
4045256,3,2,9,60%,40%,0,14
4045257,1,3,11,25%,75%,0,15
4045258,0,4,9,0%,100%,0,13
4045259,0,4,10,0%,100%,0,14
4045260,1,4,10,20%,80%,0,15
4045261,2,2,7,50%,50%,1,11
4045262,2,2,3,50%,50%,1,7
4045263,0,2,7,0%,100%,0,9
4045264,3,2,5,60%,40%,0,10
4045265,2,2,5,50%,50%,1,9
4045266,0,3,9,0%,100%,0,12
4045267,2,0,4,100%,0%,0,6
4045268,2,1,9,67%,33%,0,12
4045270,3,2,5,60%,40%,0,10
4045271,0,1,3,0%,100%,0,4
4045272,0,3,1,0%,100%,0,4
4045273,0,1,4,0%,100%,0,5
4045275,1,1,4,50%,50%,1,6
4045276,1,1,3,50%,50%,1,5
4045277,0,3,7,0%,100%,0,10
4045278,0,1,4,0%,100%,0,5
4045279,0,2,2,0%,100%,0,4
4045280,0,2,4,0%,100%,0,6
4045282,0,0,4,NaN%,NaN%,0,4
4045283,1,2,2,33%,67%,0,5
4045284,1,3,4,25%,75%,0,8
4045285,1,4,2,20%,80%,0,7
4045286,1,0,3,100%,0%,0,4
4045287,0,1,3,0%,100%,0,4
4045288,0,0,3,NaN%,NaN%,0,3
4045289,0,0,3,NaN%,NaN%,0,3
4045346,16,10,52,62%,38%,0,78
4045347,9,7,32,56%,44%,0,48
4045348,5,9,25,36%,64%,0,39
4045349,10,7,22,59%,41%,0,39
4045350,7,11,24,39%,61%,0,42
4045351,3,9,21,25%,75%,0,33
4045352,8,6,16,57%,43%,0,30
4045353,6,10,24,38%,63%,0,40
4045354,4,6,23,40%,60%,0,33
4045355,11,5,18,69%,31%,0,34
4045356,10,5,21,67%,33%,0,36
4045357,3,10,15,23%,77%,0,28
4045359,0,2,4,0%,100%,0,6
4045369,2,2,12,50%,50%,1,16
4045370,3,3,2,50%,50%,1,8
4045371,1,2,5,33%,67%,0,8
4045372,3,2,1,60%,40%,0,6
4045373,1,0,2,100%,0%,0,3
4045374,1,5,13,17%,83%,0,19
4045375,2,0,0,100%,0%,0,2
4045376,0,2,1,0%,100%,0,3
4045377,0,0,2,NaN%,NaN%,0,2
4045378,1,0,0,100%,0%,0,1
4045379,0,0,2,NaN%,NaN%,0,2
4045380,1,1,0,50%,50%,1,2
4045382,1,0,2,100%,0%,0,3
4045402,1,3,10,25%,75%,0,14
4045403,3,0,9,100%,0%,0,12
4045404,3,3,7,50%,50%,1,13
4045405,1,2,2,33%,67%,0,5
4045406,0,1,9,0%,100%,0,10
4045407,1,4,13,20%,80%,0,18
4045408,2,5,8,29%,71%,0,15
4045409,3,3,8,50%,50%,1,14
4045410,0,4,8,0%,100%,0,12
4045411,2,3,4,40%,60%,0,9
4045412,1,3,7,25%,75%,0,11
4045413,1,1,8,50%,50%,1,10
4045414,1,3,5,25%,75%,0,9
4045415,1,0,4,100%,0%,0,5
4045416,2,1,7,67%,33%,0,10
4045417,2,3,6,40%,60%,0,11
4045418,1,0,6,100%,0%,0,7
4045419,4,3,10,57%,43%,0,17
4045421,0,4,6,0%,100%,0,10
4045422,3,1,7,75%,25%,0,11
4045423,1,1,6,50%,50%,1,8
4045424,2,1,9,67%,33%,0,12
4045426,0,3,6,0%,100%,0,9
4045427,1,3,7,25%,75%,0,11
4045428,0,0,4,NaN%,NaN%,0,4
4045429,1,0,3,100%,0%,0,4
4045430,1,0,3,100%,0%,0,4
4045431,2,1,4,67%,33%,0,7
4045432,0,1,4,0%,100%,0,5
4045433,2,1,5,67%,33%,0,8
4045435,0,1,3,0%,100%,0,4
4045436,2,2,6,50%,50%,1,10
4045437,3,2,5,60%,40%,0,10
4045438,0,2,4,0%,100%,0,6
4045439,1,3,5,25%,75%,0,9
4045440,0,1,4,0%,100%,0,5
4045441,2,3,3,40%,60%,0,8
4045442,2,2,4,50%,50%,1,8
4045443,0,3,3,0%,100%,0,6
4045444,1,0,4,100%,0%,0,5
4045445,0,2,8,0%,100%,0,10
4045446,2,1,2,67%,33%,0,5
4045447,0,2,4,0%,100%,0,6
4045448,0,3,4,0%,100%,0,7
4045449,1,0,4,100%,0%,0,5
4045450,0,1,0,0%,100%,0,1
4045451,1,2,2,33%,67%,0,5
4045452,2,2,0,50%,50%,1,4
4045453,1,2,1,33%,67%,0,4
4045454,1,2,1,33%,67%,0,4
4045455,1,0,1,100%,0%,0,2
4045456,1,1,1,50%,50%,1,3
4045457,5,3,13,63%,38%,0,21
4046022,17,23,40,43%,57%,0,80
4046024,10,9,51,53%,47%,1,70
4046027,15,18,54,45%,55%,1,87
4046031,16,21,59,43%,57%,0,96
4046035,17,16,60,52%,48%,1,93
4046039,13,24,60,35%,65%,0,97
4046044,13,24,57,35%,65%,0,94
4046050,10,18,46,36%,64%,0,74
4046051,13,17,50,43%,57%,0,80
4046053,8,13,48,38%,62%,0,69
4046063,32,46,135,41%,59%,0,213
4046066,42,47,149,47%,53%,1,238
4046068,36,43,169,46%,54%,1,248
4046069,35,54,148,39%,61%,0,237
4046070,33,48,171,41%,59%,0,252
4046107,4,11,37,27%,73%,0,52
4046113,8,7,36,53%,47%,1,51
4046136,51,57,169,47%,53%,1,277
4046148,38,54,178,41%,59%,0,270
4046157,45,55,197,45%,55%,0,297
4046164,45,85,219,35%,65%,0,349
4046176,56,82,269,41%,59%,0,407
4046185,8,20,44,29%,71%,0,72
4046233,16,17,75,48%,52%,1,108
4046241,2,3,6,40%,60%,0,11
4046246,32,23,74,58%,42%,0,129
4046250,9,27,66,25%,75%,0,102
4046252,6,22,51,21%,79%,0,79
4046254,11,17,35,39%,61%,0,63
4046256,12,12,35,50%,50%,1,59
4046259,5,8,28,38%,62%,0,41
4046261,38,46,139,45%,55%,1,223
4046263,25,43,142,37%,63%,0,210
4046270,39,39,124,50%,50%,1,202
4046271,14,13,42,52%,48%,1,69
4046276,24,32,93,43%,57%,0,149
4046402,46,57,152,45%,55%,0,255
4046416,22,21,99,51%,49%,1,142
4046425,10,11,56,48%,52%,1,77
4046436,40,34,146,54%,46%,1,220
4046440,28,38,123,42%,58%,0,189
4046447,13,22,51,37%,63%,0,86
4046450,24,22,77,52%,48%,1,123
4046473,4,14,38,22%,78%,0,56
4046476,2,1,11,67%,33%,0,14
4046477,0,8,7,0%,100%,0,15
4046478,1,7,11,13%,88%,0,19
4046480,0,3,8,0%,100%,0,11
4046500,46,48,162,49%,51%,1,256
4046522,15,25,61,38%,63%,0,101
4046536,24,32,95,43%,57%,0,151
4046541,0,0,1,NaN%,NaN%,0,1
4046551,0,1,1,0%,100%,0,2
4046560,0,1,2,0%,100%,0,3
4046562,0,0,3,NaN%,NaN%,0,3
4046700,0,1,0,0%,100%,0,1
4047590,2,0,1,100%,0%,0,3
4047591,1,2,3,33%,67%,0,6
4047593,0,1,0,0%,100%,0,1
4047594,1,0,2,100%,0%,0,3
4047595,1,0,0,100%,0%,0,1
4047596,0,1,0,0%,100%,0,1
4047597,1,0,0,100%,0%,0,1
4047598,0,2,1,0%,100%,0,3
4047599,0,0,2,NaN%,NaN%,0,2
4047602,0,1,0,0%,100%,0,1
4047605,1,1,2,50%,50%,1,4
4047607,0,1,1,0%,100%,0,2
4047608,0,0,1,NaN%,NaN%,0,1
4047609,0,0,2,NaN%,NaN%,0,2
4047612,0,0,1,NaN%,NaN%,0,1
4047613,1,1,1,50%,50%,1,3
4047614,0,1,0,0%,100%,0,1
4047615,1,0,0,100%,0%,0,1
4047616,0,1,1,0%,100%,0,2
4047617,0,0,1,NaN%,NaN%,0,1
4047618,1,3,3,25%,75%,0,7
4047619,1,0,2,100%,0%,0,3
4047624,1,0,0,100%,0%,0,1
4047625,0,1,1,0%,100%,0,2
4047626,0,0,1,NaN%,NaN%,0,1
4047627,0,0,1,NaN%,NaN%,0,1
4047629,0,0,1,NaN%,NaN%,0,1
4047631,0,1,0,0%,100%,0,1
4047632,1,0,0,100%,0%,0,1
4047633,1,0,0,100%,0%,0,1
4047637,0,0,2,NaN%,NaN%,0,2
4047638,0,0,1,NaN%,NaN%,0,1
4047641,0,0,1,NaN%,NaN%,0,1
4047643,0,2,2,0%,100%,0,4
4047645,0,0,1,NaN%,NaN%,0,1
4047646,0,0,1,NaN%,NaN%,0,1
4047647,0,0,1,NaN%,NaN%,0,1
4047649,0,0,2,NaN%,NaN%,0,2
4047650,0,0,2,NaN%,NaN%,0,2
4047653,0,0,2,NaN%,NaN%,0,2
4047655,1,1,0,50%,50%,1,2
4047656,0,0,1,NaN%,NaN%,0,1
4047658,0,0,1,NaN%,NaN%,0,1
4047661,0,0,1,NaN%,NaN%,0,1
4047663,0,0,1,NaN%,NaN%,0,1
4047665,0,0,1,NaN%,NaN%,0,1
4047666,0,0,1,NaN%,NaN%,0,1
4047667,1,1,2,50%,50%,1,4
4047668,0,0,2,NaN%,NaN%,0,2
4047671,1,0,0,100%,0%,0,1
4047673,0,1,1,0%,100%,0,2
4047677,1,0,1,100%,0%,0,2
4047678,1,0,0,100%,0%,0,1
4047681,0,0,1,NaN%,NaN%,0,1
4047682,0,0,1,NaN%,NaN%,0,1
4047684,1,0,0,100%,0%,0,1
4047685,0,1,0,0%,100%,0,1
4047687,0,0,1,NaN%,NaN%,0,1
4047690,1,0,2,100%,0%,0,3
4047691,0,0,1,NaN%,NaN%,0,1
4047692,1,0,1,100%,0%,0,2
4047696,0,0,1,NaN%,NaN%,0,1
4047698,0,0,1,NaN%,NaN%,0,1
4047699,0,0,2,NaN%,NaN%,0,2
4047700,0,0,1,NaN%,NaN%,0,1
4047701,0,0,1,NaN%,NaN%,0,1
4047702,0,0,1,NaN%,NaN%,0,1
4047706,0,0,1,NaN%,NaN%,0,1
4047707,0,0,2,NaN%,NaN%,0,2
4047708,0,0,2,NaN%,NaN%,0,2
4047710,0,0,1,NaN%,NaN%,0,1
4047711,0,0,1,NaN%,NaN%,0,1
4047712,0,0,1,NaN%,NaN%,0,1
4047713,0,1,0,0%,100%,0,1
4047717,0,0,1,NaN%,NaN%,0,1
4047720,0,0,1,NaN%,NaN%,0,1
4047722,0,1,0,0%,100%,0,1
4047728,0,0,4,NaN%,NaN%,0,4
4047729,0,0,1,NaN%,NaN%,0,1
4047731,0,0,1,NaN%,NaN%,0,1
4047732,0,0,1,NaN%,NaN%,0,1
4047736,0,0,3,NaN%,NaN%,0,3
4047745,0,1,0,0%,100%,0,1
4047746,0,0,1,NaN%,NaN%,0,1
4047751,0,0,3,NaN%,NaN%,0,3
4047753,0,0,1,NaN%,NaN%,0,1
4047755,0,0,1,NaN%,NaN%,0,1
4047756,0,1,2,0%,100%,0,3
4047757,0,1,1,0%,100%,0,2
4047759,0,0,1,NaN%,NaN%,0,1
4047762,0,0,1,NaN%,NaN%,0,1
4047766,0,0,1,NaN%,NaN%,0,1
4047768,0,0,1,NaN%,NaN%,0,1
4047769,0,0,1,NaN%,NaN%,0,1
4047773,0,0,1,NaN%,NaN%,0,1
4047801,1,0,1,100%,0%,0,2
4047934,4,8,13,33%,67%,0,25
4047935,6,4,10,60%,40%,0,20
4047936,2,4,8,33%,67%,0,14
4047937,2,3,5,40%,60%,0,10
4047938,3,1,2,75%,25%,0,6
4047939,0,2,6,0%,100%,0,8
4047940,2,0,6,100%,0%,0,8
4047941,2,0,4,100%,0%,0,6
4047942,1,3,5,25%,75%,0,9
4047943,3,1,2,75%,25%,0,6
4047944,0,0,1,NaN%,NaN%,0,1
4047945,1,2,2,33%,67%,0,5
4047946,0,1,4,0%,100%,0,5
